ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
167772674,167772687,576.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.152129,0.000973,0.0,0.0,ddos
167772687,167772674,38.0,0.0,0.0,27.0,2.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.15311,0.000981,0.0,0.0,ddos
167772674,167772687,576.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.154081,0.000971,0.0,0.0,ddos
167772687,167772674,1500.0,0.0,1.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.156034,0.001953,0.0,0.0,ddos
167772687,167772674,38.0,0.0,0.0,31.0,2.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.157009,0.000975,0.0,0.0,ddos
167772687,167772674,1500.0,0.0,1.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.157986,0.000977,0.0,0.0,ddos
167772687,167772674,38.0,0.0,0.0,33.0,2.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.159938,0.001952,0.0,0.0,ddos
167772687,167772674,1500.0,0.0,1.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.160913,0.000975,0.0,0.0,ddos
167772687,167772674,38.0,0.0,0.0,35.0,2.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.162868,0.001955,0.0,0.0,ddos
167772674,167772687,576.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.162868,0.0,0.0,0.0,ddos
167772687,167772674,1500.0,0.0,1.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.164818,0.00195,0.0,0.0,ddos
167772687,167772674,38.0,0.0,0.0,38.0,2.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.165795,0.000977,0.0,0.0,ddos
167772674,167772687,576.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.166769,0.000974,0.0,0.0,ddos
167772687,167772674,1500.0,0.0,1.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.167745,0.000976,0.0,0.0,ddos
167772674,167772687,576.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.168722,0.000977,0.0,0.0,ddos
167772687,167772674,38.0,0.0,0.0,41.0,2.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.170675,0.001953,0.0,0.0,ddos
167772687,167772674,1500.0,0.0,1.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.171649,0.000974,0.0,0.0,ddos
167772687,167772674,38.0,0.0,0.0,44.0,2.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.172625,0.000976,0.0,0.0,ddos
167772687,167772674,1500.0,0.0,1.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.173601,0.000976,0.0,0.0,ddos
167772687,167772674,38.0,0.0,0.0,46.0,2.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.174578,0.000977,0.0,0.0,ddos
167772687,167772674,1500.0,0.0,1.0,0.0,0.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.175554,0.000976,0.0,0.0,ddos
167772687,167772674,38.0,0.0,0.0,48.0,2.0,0.0,64.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48470.0,53.177505,0.001951,0.0,0.0,ddos
