ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,6,0,24,0,0,0,1,0,48.318233,0,0.003904,0,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,6,0,16,0.001952,0,0,0,0,48.320185,0.001952,0.005856,0.001952,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,6,0,24,0,0,0,0,0,48.327018,0.006833,0.012689,0.006833,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,6,0,16,0.001953,0,0,0,0,48.328971,0.001953,0.014642,0.001953,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,6,0,17,0,0,0,0,0,48.329948,0.000977,0.015619,0.000977,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,6,0,17,0.000974,0,0,0,0,48.330922,0.000974,0.016593,0.000974,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,6,0,16,0.001953,0,0,0,0,48.332875,0.001953,0.018546,0.001953,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0856,3.752725,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,7,0,2,0,0,0,0,0,53.335622,1.250022,0,0,benign
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,7,0,18,0.000977,0,0,0,0,53.336599,0.000977,0.000977,0.000977,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,7,0,16,0.001988,0,0,0,0,53.338587,0.001988,0.002965,0.001988,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,7,0,24,0,0,0,1,0,53.339547,0.00096,0.003925,0.00096,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,7,0,16,0.000955,0,0,0,0,53.340502,0.000955,0.00488,0.000955,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,7,0,24,0,0,0,0,0,53.349287,0.008785,0.013665,0.008785,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,7,0,16,0.002929,0,0,0,0,53.352216,0.002929,0.016594,0.002929,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,7,0,17,0,0,0,0,0,53.353189,0.000973,0.017567,0.000973,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,7,0,17,0.00098,0,0,0,0,53.354169,0.00098,0.018547,0.00098,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,7,0,16,0.001951,0,0,0,0,53.35612,0.001951,0.020498,0.001951,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.849179,3.493059,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,8,0,2,0,0,0,0,0,58.36613,1.516951,0,0,benign
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,8,0,18,0.002923,0,0,0,0,58.369053,0.002923,0.002923,0.002923,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,8,0,16,0.001952,0,0,0,0,58.371005,0.001952,0.004875,0.001952,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,8,0,24,0,0,0,1,0,58.371005,0,0.004875,0,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,8,0,16,0.001954,0,0,0,0,58.372959,0.001954,0.006829,0.001954,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,8,0,24,0,0,0,0,0,58.381742,0.008783,0.015612,0.008783,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,8,0,16,0.001951,0,0,0,0,58.383693,0.001951,0.017563,0.001951,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,8,0,17,0,0,0,0,0,58.389551,0.005858,0.023421,0.005858,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,8,0,17,0.001968,0,0,0,0,58.391519,0.001968,0.025389,0.001968,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,8,0,16,0.001935,0,0,0,0,58.393454,0.001935,0.027324,0.001935,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.551469,3.158015,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,9,0,2,0,0,0,0,0,63.395422,1.843953,0,0,benign
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,9,0,18,0.000976,0,0,0,0,63.396398,0.000976,0.000976,0.000976,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,9,0,16,0.001988,0,0,0,0,63.398386,0.001988,0.002964,0.001988,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,9,0,24,0,0,0,1,0,63.399363,0.000977,0.003941,0.000977,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,9,0,16,0.000939,0,0,0,0,63.400302,0.000939,0.00488,0.000939,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,9,0,24,0,0,0,0,0,63.412015,0.011713,0.016593,0.011713,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,9,0,16,0.002929,0,0,0,0,63.414944,0.002929,0.019522,0.002929,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,9,0,17,0,0,0,0,0,63.415921,0.000977,0.020499,0.000977,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,9,0,17,0.00195,0,0,0,0,63.417871,0.00195,0.022449,0.00195,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,9,0,16,0.007807,0,0,0,0,63.425678,0.007807,0.030256,0.007807,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.316586,2.890908,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,10,0,2,0,0,0,0,0,68.420921,2.104335,0,0,benign
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,10,0,18,0.000976,0,0,0,0,68.421897,0.000976,0.000976,0.000976,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,10,0,16,0.001983,0,0,0,0,68.42388,0.001983,0.002959,0.001983,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,10,0,24,0,0,0,1,0,68.42388,0,0.002959,0,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,10,0,16,0.001954,0,0,0,0,68.425834,0.001954,0.004913,0.001954,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,10,0,24,0,0,0,0,0,68.433609,0.007775,0.012688,0.007775,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,10,0,16,0.001951,0,0,0,0,68.43556,0.001951,0.014639,0.001951,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,10,0,17,0,0,0,0,0,68.43556,0,0.014639,0,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,10,0,17,0.001953,0,0,0,0,68.437513,0.001953,0.016592,0.001953,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,10,0,16,0.000975,0,0,0,0,68.438488,0.000975,0.017567,0.000975,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.041439,2.602951,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,11,0,2,0,0,0,0,0,73.439805,2.398366,0,0,benign
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,11,0,18,0.000943,0,0,0,0,73.440748,0.000943,0.000943,0.000943,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,11,0,16,0.001952,0,0,0,0,73.4427,0.001952,0.002895,0.001952,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,11,0,24,0,0,0,1,0,73.4427,0,0.002895,0,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,11,0,16,0.001992,0,0,0,0,73.444692,0.001992,0.004887,0.001992,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,11,0,24,0,0,0,0,0,73.45246,0.007768,0.012655,0.007768,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,11,0,16,0.000976,0,0,0,0,73.453436,0.000976,0.013631,0.000976,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,11,0,17,0,0,0,0,0,73.454412,0.000976,0.014607,0.000976,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,11,0,17,0.001951,0,0,0,0,73.456363,0.001951,0.016558,0.001951,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,11,0,16,0.001952,0,0,0,0,73.458315,0.001952,0.01851,0.001952,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.805335,2.34702,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,12,0,2,0,0,0,0,0,78.461113,2.655778,0,0,benign
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,12,0,18,0.000976,0,0,0,0,78.462089,0.000976,0.000976,0.000976,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,12,0,16,0.001952,0,0,0,0,78.464041,0.001952,0.002928,0.001952,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,12,0,24,0,0,0,1,0,78.464041,0,0.002928,0,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,12,0,16,0.001952,0,0,0,0,78.465993,0.001952,0.00488,0.001952,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,12,0,24,0,0,0,0,0,78.474777,0.008784,0.013664,0.008784,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,12,0,16,0.001953,0,0,0,0,78.47673,0.001953,0.015617,0.001953,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,12,0,17,0,0,0,0,0,78.477705,0.000975,0.016592,0.000975,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,12,0,17,0.001953,0,0,0,0,78.479658,0.001953,0.018545,0.001953,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,12,0,16,0.001006,0,0,0,0,78.480664,0.001006,0.019551,0.001006,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.566176,2.085512,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,13,0,2,0,0,0,0,0,83.487267,2.921091,0,0,benign
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,13,0,18,0.001953,0,0,0,0,83.48922,0.001953,0.001953,0.001953,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,13,0,16,0.000975,0,0,0,0,83.490195,0.000975,0.002928,0.000975,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,13,0,24,0,0,0,1,0,83.491171,0.000976,0.003904,0.000976,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,13,0,16,0.000977,0,0,0,0,83.492148,0.000977,0.004881,0.000977,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,13,0,24,0,0,0,0,0,83.500932,0.008784,0.013665,0.008784,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,13,0,16,0.000976,0,0,0,0,83.501908,0.000976,0.014641,0.000976,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,13,0,17,0,0,0,0,0,83.502883,0.000975,0.015616,0.000975,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,13,0,17,0.001983,0,0,0,0,83.504866,0.001983,0.017599,0.001983,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,13,0,16,0.001922,0,0,0,0,83.506788,0.001922,0.019521,0.001922,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.268345,1.761557,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,14,0,2,0,0,0,0,0,88.531452,3.263107,0,0,benign
167772674,167772687,60,1,0,0,0,0,64,6,5792,1,0,0,14,0,18,0.001951,0,0,0,0,88.533403,0.001951,0.001951,0.001951,benign
167772687,167772674,52,1,0,0,0,0,64,6,64256,1,1,0,14,0,16,0.001952,0,0,0,0,88.535355,0.001952,0.003903,0.001952,benign
167772687,167772674,124,1,0,0,0,0,64,6,64256,1,1,72,14,0,24,0,0,0,1,0,88.535355,0,0.003903,0,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,73,1,0,14,0,16,0.001988,0,0,0,0,88.537343,0.001988,0.005891,0.001988,benign
167772674,167772687,1119,1,0,0,0,0,64,6,5824,73,1,1067,14,0,24,0,0,0,0,0,88.54515,0.007807,0.013698,0.007807,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,14,0,16,0.001918,0,0,0,0,88.547068,0.001918,0.015616,0.001918,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1068,73,0,14,0,17,0,0,0,0,0,88.548044,0.000976,0.016592,0.000976,benign
167772674,167772687,52,1,0,0,0,0,64,6,5824,74,1068,0,14,0,17,0.001984,0,0,0,0,88.550028,0.001984,0.018576,0.001984,benign
167772687,167772674,52,1,0,0,0,0,64,6,64128,1069,74,0,14,0,16,0.00192,0,0,0,0,88.551948,0.00192,0.020496,0.00192,benign
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.990022,1.438074,0,0,benign
167772687,167772674,60,1,0,0,0,0,64,6,64240,0,0,0,15,0,2,0,0,0,0,0,93.571151,3.581129,0,0,benign
