ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,http.request,udp.port,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta,label
167772674,167772687,52,1,0,0,0,0,64,6,7744,1023,823,0,0,0,16,0.001981,0,0,0,0,144.466979,0.001981,0.047852,0.001981,bruteforce
167772674,167772687,332,1,0,0,0,0,64,6,7744,1023,823,280,0,0,24,0,0,0,0,0,144.469904,0.002925,0.050777,0.002925,bruteforce
167772687,167772674,52,1,0,0,0,0,64,6,64128,1103,1023,0,0,0,16,0.001943,0,0,0,0,144.471847,0.001943,0.05272,0.001943,bruteforce
167772687,167772674,324,1,0,0,0,0,64,6,64128,1103,1023,272,0,0,24,0,0,0,0,0,144.477687,0.00584,0.05856,0.00584,bruteforce
167772674,167772687,900,1,0,0,0,0,64,6,9728,1295,1103,848,0,0,24,0.015617,0,0,0,0,144.493304,0.015617,0.074177,0.015617,bruteforce
167772687,167772674,68,1,0,0,0,0,64,6,64128,1951,1295,16,0,0,24,0.024402,0,0,0,0,144.517706,0.024402,0.098579,0.024402,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1311,1951,0,0,0,16,0.035132,0,0,0,0,144.552838,0.035132,0.133711,0.035132,bruteforce
167772687,167772674,104,1,0,0,0,0,64,6,64128,1951,1311,52,0,0,24,0,0,0,0,0,144.555768,0.00293,0.136641,0.00293,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1363,1951,0,0,0,16,0.000975,0,0,0,0,144.556743,0.000975,0.137616,0.000975,bruteforce
167772674,167772687,104,1,0,0,0,0,64,6,9728,1363,1951,52,0,0,24,0,0,0,0,0,144.557719,0.000976,0.138592,0.000976,bruteforce
167772687,167772674,120,1,0,0,0,0,64,6,64128,2003,1363,68,0,0,24,0.00293,0,0,0,0,144.560649,0.00293,0.141522,0.00293,bruteforce
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.573359,0.01271,0,0,bruteforce
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.575287,0.001928,0,0,bruteforce
167772674,134744072,68,1,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,59266,144.57724,0.001953,0,0,bruteforce
167772674,167772687,52,1,0,0,0,0,64,6,9728,1431,2003,0,0,0,16,0.033182,0,0,0,0,144.593831,0.016591,0.174704,0.033182,bruteforce
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.20571,1.611879,0,0,bruteforce
